Respondent,MainBranch,Hobbyist,Age,Age1stCode,CompFreq,CompTotal,ConvertedComp,Country,CurrencyDesc,CurrencySymbol,DatabaseDesireNextYear,DatabaseWorkedWith,DevType,EdLevel,Employment,Ethnicity,Gender,JobFactors,JobSat,JobSeek,LanguageDesireNextYear,LanguageWorkedWith,MiscTechDesireNextYear,MiscTechWorkedWith,NEWCollabToolsDesireNextYear,NEWCollabToolsWorkedWith,NEWDevOps,NEWDevOpsImpt,NEWEdImpt,NEWJobHunt,NEWJobHuntResearch,NEWLearn,NEWOffTopic,NEWOnboardGood,NEWOtherComms,NEWOvertime,NEWPurchaseResearch,NEWPurpleLink,NEWSOSites,NEWStuck,OpSys,OrgSize,PlatformDesireNextYear,PlatformWorkedWith,PurchaseWhat,Sexuality,SOAccount,SOComm,SOPartFreq,SOVisitFreq,SurveyEase,SurveyLength,Trans,UndergradMajor,WebframeDesireNextYear,WebframeWorkedWith,WelcomeChange,WorkWeekHrs,YearsCode,YearsCodePro
17751,I am a developer by profession,Yes,31,16,Yearly,150000,34360,Brazil,Brazilian real,BRL,Microsoft SQL Server;Redis;SQLite,Microsoft SQL Server;Redis;SQLite,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, QA or test",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;Office environment or company culture",Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL,.NET;.NET Core;Node.js;TensorFlow;Unity 3D;Unreal Engine,.NET;.NET Core;Node.js,"Jira;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Jira;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Not at all important/not necessary,Just because;Curious about other opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company",Every few months,Not sure,Yes,No,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,Windows,"1,000 to 4,999 employees",Docker;Kubernetes;Linux;Microsoft Azure;Windows,Docker;Microsoft Azure;Windows,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",ASP.NET Core;React.js,Angular.js;ASP.NET;ASP.NET Core;jQuery;React.js,Somewhat more welcome now than last year,8,14,11
17752,I am a developer by profession,Yes,31,17,Monthly,NA,NA,Mexico,Mexican peso,MXN,Firebase;MongoDB;MySQL;Redis,Firebase;MySQL,"Developer, embedded applications or devices;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,Diversity of the company or organization;Remote work options;Opportunities for professional development,Slightly satisfied,I am actively looking for a job,C++;Go;HTML/CSS;JavaScript;Kotlin;PHP;Swift,HTML/CSS;JavaScript;PHP,React Native,React Native,"Slack;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Google Suite (Docs, Meet, etc);Stack Overflow for Teams",NA,NA,Very important,Better compensation,"Read company media, such as employee blogs or company culture videos",Once every few years,NA,NA,Yes,Occasionally: 1-2 days per quarter but less than monthly,Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Go for a walk or other physical activity,MacOS,"Just me - I am a freelancer, sole proprietor, etc.",Android;AWS;Docker;iOS;MacOS;WordPress,Android;iOS;MacOS;WordPress,NA,Straight / Heterosexual,Yes,Neutral,I have never participated in Q&A on Stack Overflow,A few times per month or weekly,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",React.js;Vue.js,jQuery;React.js,NA,40,11,6
17753,I am a developer by profession,No,NA,16,Yearly,120000,120000,United States,United States dollar,USD,MongoDB;MySQL;PostgreSQL,Oracle,"Database administrator;Designer;Developer, back-end;Developer, full-stack;DevOps specialist;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;Opportunities for professional development",Neither satisfied nor dissatisfied,"I’m not actively looking, but I am open to new opportunities",Java;JavaScript;SQL;TypeScript,Java;JavaScript;Python;SQL;TypeScript,Hadoop;Teraform,NA,Github,NA,No,Extremely important,Fairly important,Better compensation;Wanting to work with new technologies;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos",Once a year,Not sure,Onboarding? What onboarding?,No,Sometimes: 1-2 days per month but less than weekly,Ask developers I know/work with,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,500 to 999 employees,AWS;Docker;Linux,Linux,I have some influence,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,Less than once per month or monthly,Difficult,Too long,No,"Computer science, computer engineering, or software engineering",Angular;Spring,Angular;Angular.js;Django;React.js;Spring,Somewhat less welcome now than last year,NA,14,9
17754,I am a student who is learning to code,Yes,20,16,NA,NA,NA,United States,NA,NA,NA,NA,NA,"Associate degree (A.A., A.S., etc.)",Student,White or of European descent,Man,"Industry that I’d be working in;Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be",NA,I am not interested in new job opportunities,Assembly;Bash/Shell/PowerShell;C++;Java;Objective-C;Python;Ruby,Assembly;Bash/Shell/PowerShell;C++;Java;Objective-C;Python;Ruby,NA,.NET,Github,"Github;Slack;Google Suite (Docs, Meet, etc)",NA,NA,NA,NA,NA,Every few months,Yes,NA,No,NA,Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Watch help / tutorial videos,MacOS,NA,iOS;Linux;MacOS;Raspberry Pi;Windows,iOS;Linux;MacOS;Raspberry Pi;Windows,NA,Straight / Heterosexual,Yes,"Yes, somewhat",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,NA,2,NA
17755,I am a developer by profession,Yes,28,17,Monthly,26000,337260,Spain,European Euro,EUR,MongoDB;MySQL;PostgreSQL;Redis,MongoDB,"Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Hispanic or Latino/a/x;White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Slightly satisfied,I am actively looking for a job,Go;TypeScript,Java;JavaScript;PHP;TypeScript,Flutter;Node.js;React Native,Node.js,"Jira;Github;Slack;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",Github;Slack,No,Extremely important,Very important,Curious about other opportunities;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase)",Once a year,Not sure,Onboarding? What onboarding?,No,Often: 1-2 days per week or more,Ask developers I know/work with;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Play games;Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,MacOS,10 to 19 employees,AWS;Docker;Google Cloud Platform;Heroku;Kubernetes;Microsoft Azure;Raspberry Pi,Docker;Heroku;Linux;MacOS;Raspberry Pi;WordPress,I have some influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Express;Gatsby;React.js,Express;React.js,A lot more welcome now than last year,40,10,3
17756,I am a developer by profession,Yes,39,13,Yearly,150000,150000,United States,United States dollar,USD,NA,MySQL,"Developer, back-end",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Remote work options;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Go;Kotlin;Rust,Bash/Shell/PowerShell;Java;Kotlin;SQL,NA,NA,Github;Gitlab;Slack;Trello,"Confluence;Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)",No,Somewhat important,Not at all important/not necessary,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,No,Yes,Yes,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Ask developers I know/work with,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,MacOS,100 to 499 employees,AWS;Linux;Microsoft Azure,AWS,I have some influence,Straight / Heterosexual,Yes,"No, not at all",Less than once per month or monthly,Less than once per month or monthly,Neither easy nor difficult,Appropriate in length,No,"A humanities discipline (such as literature, history, philosophy, etc.)",Spring,NA,Not applicable - I did not use Stack Overflow last year,40,17,12
17757,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,53,23,Monthly,NA,NA,Austria,European Euro,EUR,MariaDB;MongoDB;SQLite,MariaDB;SQLite,"DevOps specialist;Engineer, data","Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,White or of European descent,Woman,"Diversity of the company or organization;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python,Bash/Shell/PowerShell;Python,Apache Spark;Hadoop;Keras;Node.js;Pandas;TensorFlow,Apache Spark;Hadoop;Keras;Node.js;Pandas;TensorFlow,Github;Gitlab,Github;Gitlab,No,Neutral,Somewhat important,Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Read other media like news articles, founder profiles, etc. about the company",Every few months,Not sure,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Meditate;Play games;Call a coworker or friend;Visit Stack Overflow;Panic;Watch help / tutorial videos;Do other work and come back later,Linux-based,20 to 99 employees,Docker;Google Cloud Platform;Heroku;Kubernetes;Linux,Docker;Heroku;Linux;MacOS,I have little or no influence,Straight / Heterosexual,Yes,Not sure,A few times per week,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,Mathematics or statistics,Django;Express;jQuery,Django;Express;jQuery,Just as welcome now as I felt last year,32,30,25
17758,"I am not primarily a developer, but I write code sometimes as part of my work",No,NA,10,Monthly,5500,15120,Brazil,Brazilian real,BRL,Cassandra;Microsoft SQL Server;MySQL,Cassandra;Microsoft SQL Server;MySQL,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Remote work options;Opportunities for professional development,Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;Java;JavaScript;SQL,Bash/Shell/PowerShell;Java;JavaScript;SQL,Node.js;Puppet,Cordova;Node.js;Puppet,"Jira;Github;Gitlab;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Gitlab;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",No,Extremely important,Critically important,Better compensation;Better work/life balance,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Every few months,No,Yes,Yes,Often: 1-2 days per week or more,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Annoyed,Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Visit Stack Overflow,Windows,"10,000 or more employees",Linux;Windows,Heroku;Linux;Windows,I have a great deal of influence,Straight / Heterosexual,Yes,Neutral,I have never participated in Q&A on Stack Overflow,A few times per week,Easy,Too long,No,"Information systems, information technology, or system administration",Express;Spring,Express;Spring,Somewhat more welcome now than last year,40,10,10
17759,I am a developer by profession,Yes,22,14,Monthly,1500,19452,France,European Euro,EUR,Elasticsearch;Firebase;MongoDB;MySQL,Elasticsearch;Firebase;MongoDB;MySQL,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed part-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Remote work options;How widely used or impactful my work output would be",Very dissatisfied,"I’m not actively looking, but I am open to new opportunities",HTML/CSS;JavaScript;PHP;Ruby;SQL;Swift;TypeScript,HTML/CSS;JavaScript;PHP;SQL;Swift;TypeScript,Cordova;Flutter;React Native,Cordova,Jira;Github;Gitlab;Microsoft Teams,Jira;Github;Gitlab;Microsoft Teams,Yes,Somewhat important,Fairly important,Curious about other opportunities;Wanting to work with new technologies,NA,Once a year,Not sure,Yes,No,Often: 1-2 days per week or more,NA,Indifferent,Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow,MacOS,"10,000 or more employees",Android;Docker;iOS,Android;Docker;iOS,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per month or weekly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,Web development or web design,Angular,Angular;jQuery;Symfony,Just as welcome now as I felt last year,40,5,1
17760,I am a developer by profession,Yes,36,13,Monthly,35000,26928,Egypt,Egyptian pound,EGP,SQLite,MariaDB;MySQL;PostgreSQL;Redis,"Developer, front-end;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Middle Eastern,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Family friendliness",Very satisfied,I am not interested in new job opportunities,Dart;Go;HTML/CSS;JavaScript;PHP;Ruby;TypeScript,HTML/CSS;JavaScript;PHP;TypeScript,Ansible;Flutter;Node.js,Cordova;React Native,"Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)","Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",Yes,Somewhat important,Not at all important/not necessary,Trouble with leadership at my company;Better work/life balance,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Every few months,Yes,Yes,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Play games;Visit Stack Overflow;Go for a walk or other physical activity;Panic,MacOS,20 to 99 employees,Android;Docker;iOS,Android;Docker;Google Cloud Platform;iOS;WordPress,I have a great deal of influence,Straight / Heterosexual,Yes,"Yes, definitely",Multiple times per day,Multiple times per day,Easy,Appropriate in length,No,"A health science (such as nursing, pharmacy, radiology, etc.)",Angular;Express;Gatsby;jQuery;Laravel;Vue.js,Angular;jQuery;Laravel;React.js;Ruby on Rails,Just as welcome now as I felt last year,46,23,14
17761,I am a developer by profession,No,47,12,Yearly,46000,59459,United Kingdom,Pound sterling,GBP,Elasticsearch;MariaDB;MySQL;SQLite,Elasticsearch;MySQL;SQLite,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Remote work options",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",JavaScript;PHP,JavaScript;PHP,NA,NA,Github;Slack;Trello,Github;Slack;Trello,No,Neutral,Somewhat important,Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Publicly available financial information (e.g. Crunchbase);Read other media like news articles, founder profiles, etc. about the company",Once every few years,Yes,Onboarding? What onboarding?,No,Sometimes: 1-2 days per month but less than weekly,Start a free trial,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,MacOS,"Just me - I am a freelancer, sole proprietor, etc.",WordPress,WordPress,NA,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per week,A few times per week,Easy,Too short,No,"A natural science (such as biology, chemistry, physics, etc.)",jQuery;Symfony;Vue.js,jQuery;Vue.js,Just as welcome now as I felt last year,35,35,25
17762,I am a developer by profession,No,NA,16,Yearly,115000,115000,United States,United States dollar,USD,Oracle,Microsoft SQL Server,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,How widely used or impactful my work output would be;Opportunities for professional development;Family friendliness,Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;Python,C#;HTML/CSS;JavaScript;SQL;TypeScript,Ansible;React Native;Xamarin,.NET;.NET Core;Node.js,NA,"Jira;Github;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Fairly important,Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company",Once every few years,No,No,Yes,Occasionally: 1-2 days per quarter but less than monthly,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,"1,000 to 4,999 employees",Docker,AWS;Microsoft Azure;Windows,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",I have never participated in Q&A on Stack Overflow,A few times per week,Easy,Appropriate in length,No,"Information systems, information technology, or system administration",React.js,Angular;ASP.NET;ASP.NET Core,Just as welcome now as I felt last year,40,20,16
17763,I am a developer by profession,Yes,46,12,Yearly,190000,190000,United States,United States dollar,USD,PostgreSQL,PostgreSQL,"Developer, back-end;Developer, full-stack;DevOps specialist;Engineer, site reliability;Engineering manager;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Diversity of the company or organization;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;Go,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby;SQL,NA,NA,"Github;Slack;Google Suite (Docs, Meet, etc)","Github;Slack;Google Suite (Docs, Meet, etc)",No,Somewhat important,Not at all important/not necessary,Just because;Curious about other opportunities;Trouble with leadership at my company;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Once a year,Yes,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Annoyed,Stack Overflow (public Q&A for anyone who codes),Go for a walk or other physical activity;Do other work and come back later,MacOS,100 to 499 employees,AWS;Google Cloud Platform;Kubernetes;Linux,AWS;Linux,I have some influence,Gay or Lesbian,Not sure/can't remember,"No, not really",NA,Less than once per month or monthly,Easy,Appropriate in length,No,NA,Vue.js,React.js;Vue.js,Just as welcome now as I felt last year,40,30,22
17764,I am a developer by profession,Yes,55,13,Monthly,65000,1e+06,United Kingdom,Pound sterling,GBP,PostgreSQL;Redis,Microsoft SQL Server;PostgreSQL;Redis,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Diversity of the company or organization;Remote work options;Office environment or company culture,Slightly dissatisfied,I am actively looking for a job,Julia;Rust,C#;Go;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript,React Native;TensorFlow;Teraform,.NET;.NET Core;Node.js;Teraform,Github;Slack,Jira;Github;Gitlab;Slack;Microsoft Teams;Stack Overflow for Teams,Yes,Extremely important,Somewhat important,Having a bad day (or week or month) at work;Curious about other opportunities;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company",Every few months,Not sure,No,No,Often: 1-2 days per week or more,NA,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers);Stack Overflow for Teams (private Q&A for organizations),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,20 to 99 employees,Docker;Kubernetes;Linux;Raspberry Pi,Docker;Google Cloud Platform;Linux;Microsoft Azure;Raspberry Pi;Windows,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,Mathematics or statistics,React.js,ASP.NET;ASP.NET Core;React.js,Just as welcome now as I felt last year,40,42,29
17765,I am a developer by profession,Yes,64,14,Yearly,115000,115000,United States,United States dollar,USD,Microsoft SQL Server;PostgreSQL;SQLite,Microsoft SQL Server;PostgreSQL;SQLite,"Developer, back-end;Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Specific department or team I’d be working on;Remote work options,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Assembly;C;C#;SQL,Assembly;C;C#;C++;SQL,.NET,.NET,"Confluence;Jira;Github;Trello;Google Suite (Docs, Meet, etc)","Confluence;Jira;Trello;Google Suite (Docs, Meet, etc)",Yes,Somewhat important,Fairly important,Trouble with my teammates,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",NA,No,Yes,Yes,Rarely: 1-2 days per year or less,Start a free trial;Visit developer communities like Stack Overflow,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,"1,000 to 4,999 employees",Linux;MacOS,Linux;MacOS;Windows,I have some influence,Straight / Heterosexual,No,"No, not really",NA,Daily or almost daily,Easy,Appropriate in length,No,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",NA,NA,Just as welcome now as I felt last year,36,49,43
17766,I code primarily as a hobby,Yes,29,16,NA,NA,NA,Argentina,NA,NA,Elasticsearch;Firebase;MariaDB;PostgreSQL;SQLite,MariaDB;MySQL;PostgreSQL;SQLite,"Database administrator;Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, mobile;System administrator",Some college/university study without earning a degree,"Not employed, but looking for work",Hispanic or Latino/a/x;White or of European descent,Man,NA,NA,NA,C;C++;Java;Python,HTML/CSS;Java;Kotlin;PHP;Python;SQL,Node.js;TensorFlow,Node.js,"Github;Gitlab;Google Suite (Docs, Meet, etc)","Github;Google Suite (Docs, Meet, etc)",NA,NA,Somewhat important,NA,NA,Every few months,No,NA,No,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,NA,Android;Arduino;Docker;Linux;Raspberry Pi,Android;Docker;Linux,NA,Straight / Heterosexual,Yes,Not sure,Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Django;Spring,jQuery;Laravel;Spring,Just as welcome now as I felt last year,NA,13,NA
17767,I am a developer by profession,Yes,32,30,Yearly,42000,45401,Germany,European Euro,EUR,Elasticsearch;MongoDB;PostgreSQL;Redis,Elasticsearch;MongoDB;PostgreSQL,"Developer, front-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Woman,"Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be;Opportunities for professional development",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",HTML/CSS;JavaScript;Ruby;Swift;TypeScript,HTML/CSS;JavaScript;Ruby,Node.js;React Native,Node.js,"Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Not at all important/not necessary,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company",Every few months,No,No,Yes,Sometimes: 1-2 days per month but less than weekly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Overflow for Teams (private Q&A for organizations),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Panic;Watch help / tutorial videos;Do other work and come back later,MacOS,20 to 99 employees,AWS;Docker;Heroku;iOS;WordPress,Heroku,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Easy,Appropriate in length,No,"A humanities discipline (such as literature, history, philosophy, etc.)",Express;React.js;Ruby on Rails,Express;jQuery;React.js;Ruby on Rails,Not applicable - I did not use Stack Overflow last year,40,Less than 1 year,Less than 1 year
17768,I am a developer by profession,No,28,19,Monthly,NA,NA,Uruguay,United States dollar,USD,DynamoDB;Elasticsearch;MySQL,Elasticsearch;MySQL,"Developer, back-end",NA,"Independent contractor, freelancer, or self-employed",Hispanic or Latino/a/x,Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,Very dissatisfied,"I’m not actively looking, but I am open to new opportunities",Java;Kotlin;Python;Rust;Scala;SQL,Java;Python;Scala;SQL,Ansible;Apache Spark;Pandas,Ansible;Apache Spark;Pandas,"Confluence;Jira;Github;Slack;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Confluence;Jira;Github;Slack;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Critically important,Curious about other opportunities;Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Every few months,NA,Yes,No,Rarely: 1-2 days per year or less,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Panic,MacOS,NA,AWS;Linux;MacOS;Raspberry Pi,AWS;Docker;Linux;MacOS,NA,Straight / Heterosexual,No,"No, not really",NA,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Information systems, information technology, or system administration",Flask;Spring,Flask;Spring,Just as welcome now as I felt last year,40,9,3
